voteId,title,url,date,time,turnout,govWins,jacqui_lambie,glenn_lazarus,david_leyonhjelm,john_madigan,ricky_muir,nick_xenophon,dio_wang,bob_day
3933,Motions - Defence: Submarines,https://theyvoteforyou.org.au/divisions/senate/2015-09-17/3,2015-09-17,12:37 PM,80.3,gov_wins,labor,labor,government,labor,labor,labor,government,government
3934,Bills — Fair Work Amendment Bill 2014; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/1,2015-10-12,1:09 PM,81.8,gov_wins,labor,government,government,government,government,government,government,government
3935,Bills — Fair Work Amendment Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/2,2015-10-12,1:40 PM,62.3,gov_wins,absent,government,government,government,government,government,government,government
3936,Committees — Rural and Regional Affairs and Transport Legislation Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/3,2015-10-12,3:55 PM,80.5,gov_loses,labor,labor,government,absent,absent,labor,government,government
3937,Motions — Perth Freight Link,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/4,2015-10-12,4:07 PM,77.9,gov_loses,labor,labor,government,absent,government,absent,government,government
3938,Committees — Legal and Constitutional Affairs References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/5,2015-10-12,4:14 PM,70.1,gov_loses,labor,labor,government,absent,government,absent,government,government
3939,Committees — Legal and Constitutional Affairs References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/6,2015-10-12,4:23 PM,80.5,gov_loses,labor,labor,government,labor,government,labor,government,government
3940,Bills — Fair Work Amendment Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/7,2015-10-12,8:34 PM,80.5,gov_wins,labor,government,government,government,government,government,government,government
3941,Bills — Fair Work Amendment Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-12/8,2015-10-12,9:47 PM,83.1,gov_wins,government,government,government,government,government,government,government,government
3942,Bills — Fair Work Amendment Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/1,2015-10-13,12:37 PM,80.5,gov_wins,labor,government,government,government,government,government,government,government
3943,Bills — Fair Work Amendment Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/2,2015-10-13,12:53 PM,57.1,gov_wins,absent,government,independent,government,government,government,independent,independent
3944,Bills — Fair Work Amendment Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/3,2015-10-13,1:38 PM,80.5,gov_wins,labor,government,government,government,government,government,government,government
3945,Bills — Fair Work Amendment Bill 2014; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/4,2015-10-13,1:46 PM,81.8,gov_wins,labor,government,government,government,government,government,government,government
3946,Motions — Suspension of Standing Orders,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/5,2015-10-13,3:57 PM,81.8,gov_wins,absent,labor,government,government,government,labor,government,government
3947,Motions — Trans-Pacific Partnership Agreement,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/6,2015-10-13,4:02 PM,77.9,gov_loses,absent,labor,government,labor,labor,labor,labor,government
3948,Motions — East West Link,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/7,2015-10-13,4:07 PM,80.5,gov_wins,labor,government,government,labor,government,absent,government,government
3949,Motions - Live Animal Exports - Approve Port Alma as a live cattle export facility,https://theyvoteforyou.org.au/divisions/senate/2015-10-13/8,2015-10-13,4:12 PM,71.4,gov_wins,government,government,government,government,government,absent,government,government
3955,Bills — Social Security Legislation Amendment (Debit Card Trial) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-10-14/1,2015-10-14,10:08 AM,62.3,gov_wins,government,government,government,government,government,government,government,government
3956,Motions — Infrastructure,https://theyvoteforyou.org.au/divisions/senate/2015-10-14/2,2015-10-14,3:42 PM,77.9,gov_wins,absent,absent,absent,government,government,absent,government,government
3957,Motions — Anti-Poverty Week,https://theyvoteforyou.org.au/divisions/senate/2015-10-14/3,2015-10-14,3:51 PM,66.2,gov_wins,absent,absent,absent,absent,absent,absent,government,government
3958,Bills — Social Security Legislation Amendment (Debit Card Trial) Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-10-14/4,2015-10-14,6:02 PM,61.0,gov_wins,government,government,government,government,greens,government,government,government
3959,Documents — Nous Group; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-10-15/1,2015-10-15,12:18 PM,75.3,gov_loses,labor,labor,absent,absent,labor,labor,absent,government
3960,Documents — Food Standards Australia New Zealand; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-10-15/2,2015-10-15,12:28 PM,76.6,gov_loses,labor,labor,labor,absent,labor,labor,government,government
3961,Motions — Coal Seam Gas,https://theyvoteforyou.org.au/divisions/senate/2015-10-15/3,2015-10-15,12:38 PM,62.3,gov_wins,greens,greens,government,absent,greens,absent,government,absent
3962,Motions — Oil Exploration,https://theyvoteforyou.org.au/divisions/senate/2015-10-15/4,2015-10-15,12:42 PM,59.7,gov_wins,absent,absent,government,absent,greens,absent,government,absent
3963,Bills — Social Services Legislation Amendment (Low Income Supplement) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-10-15/5,2015-10-15,1:57 PM,68.8,gov_wins,absent,absent,government,greens,greens,absent,absent,government
3964,"Bills — Customs Amendment (China-Australia Free Trade Agreement Implementation) Bill 2015, Customs Tariff Amendment (China-Australia Free Trade Agreement Implementation) Bill 2015; Second Reading",https://theyvoteforyou.org.au/divisions/senate/2015-11-09/1,2015-11-09,1:48 PM,61.0,gov_wins,greens,absent,government,absent,government,absent,government,government
3965,Motions — Tasmania: Budget,https://theyvoteforyou.org.au/divisions/senate/2015-11-09/2,2015-11-09,3:52 PM,76.6,gov_loses,labor,labor,government,absent,absent,absent,government,government
3966,Motions — Freedom of Speech,https://theyvoteforyou.org.au/divisions/senate/2015-11-09/3,2015-11-09,3:58 PM,75.3,gov_wins,labor,labor,government,government,absent,absent,government,government
3967,"Bills — Customs Amendment (China-Australia Free Trade Agreement Implementation) Bill 2015, Customs Tariff Amendment (China-Australia Free Trade Agreement Implementation) Bill 2015; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-11-09/4,2015-11-09,6:10 PM,61.0,gov_wins,greens,absent,government,greens,government,absent,government,government
3968,"Bills — Customs Amendment (China-Australia Free Trade Agreement Implementation) Bill 2015, Customs Tariff Amendment (China-Australia Free Trade Agreement Implementation) Bill 2015; Third Reading",https://theyvoteforyou.org.au/divisions/senate/2015-11-09/5,2015-11-09,6:14 PM,59.7,gov_wins,greens,absent,government,greens,government,absent,government,government
3969,"Education Legislation Amendment (Overseas Debt Recovery) Bill 2015, Student Loans (Overseas Debtors Repayment Levy) Bill 2015 - Second Reading - Take onus off individual",https://theyvoteforyou.org.au/divisions/senate/2015-11-09/6,2015-11-09,8:12 PM,54.5,gov_wins,absent,government,government,government,government,absent,government,absent
3970,"Education Legislation Amendment (Overseas Debt Recovery) Bill 2015, Student Loans (Overseas Debtors Repayment Levy) Bill 2015 - in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-11-09/7,2015-11-09,8:48 PM,53.2,gov_wins,absent,government,government,government,government,absent,government,absent
3971,"Education Legislation Amendment (Overseas Debt Recovery) Bill 2015, Student Loans (Overseas Debtors Repayment Levy) Bill 2015 - Third Reading - Pass the bill",https://theyvoteforyou.org.au/divisions/senate/2015-11-09/8,2015-11-09,8:57 PM,51.9,gov_wins,absent,government,government,government,government,absent,government,absent
3972,Business -  Coalmining - Oppose Shenhua Watermark coal mine,https://theyvoteforyou.org.au/divisions/senate/2015-11-10/1,2015-11-10,3:55 PM,55.8,gov_wins,greens,greens,government,government,government,greens,absent,government
3973,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - General purpose financial report,https://theyvoteforyou.org.au/divisions/senate/2015-11-10/2,2015-11-10,6:51 PM,79.2,gov_loses,labor,labor,government,labor,labor,labor,government,government
3978,Motions - Legal System - Stop environmental groups from challenging government decisions,https://theyvoteforyou.org.au/divisions/senate/2015-11-11/1,2015-11-11,,77.9,gov_loses,labor,labor,government,absent,absent,labor,government,government
3979,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - Discretion to prevent disclosure of tax information,https://theyvoteforyou.org.au/divisions/senate/2015-11-11/2,2015-11-11,4:38 PM,79.2,gov_loses,labor,labor,government,absent,labor,labor,government,government
3981,Committees — Education and Employment Legislation Committee; Reporting Date,https://theyvoteforyou.org.au/divisions/senate/2015-11-12/1,2015-11-12,12:01 PM,83.1,gov_wins,government,labor,government,government,government,labor,government,government
3982,Documents — Perth Freight Link Project; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-11-12/2,2015-11-12,12:34 PM,77.9,gov_loses,labor,labor,labor,labor,labor,labor,labor,government
3983,Motions — Oecd Coal Subsidies,https://theyvoteforyou.org.au/divisions/senate/2015-11-12/3,2015-11-12,12:42 PM,77.9,gov_loses,labor,labor,government,government,government,labor,government,government
3985,Bills — Higher Education Legislation Amendment (Miscellaneous Measures) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/1,2015-11-24,1:53 PM,62.3,gov_wins,absent,absent,absent,absent,government,absent,absent,absent
3986,Bills — Higher Education Legislation Amendment (Miscellaneous Measures) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/2,2015-11-24,1:57 PM,61.0,gov_wins,absent,absent,absent,absent,government,absent,absent,absent
3987,Motions - Motor Vehicle Theft and Export - Personal Property Securities Register,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/3,2015-11-24,3:45 PM,59.7,gov_wins,independent,independent,independent,independent,independent,independent,independent,independent
3988,Motions - Donations to Political Parties - Ban certain political donations & establish independent corruption commission,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/4,2015-11-24,3:51 PM,55.8,gov_wins,government,government,government,government,government,absent,government,government
3989,"Motions - Coal Seam Gas - Landholders' right to say ""no""",https://theyvoteforyou.org.au/divisions/senate/2015-11-24/5,2015-11-24,3:56 PM,57.1,gov_wins,greens,greens,government,absent,greens,greens,government,government
3990,Bills — Migration Amendment (Charging for a Migration Outcome) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/6,2015-11-24,6:03 PM,79.2,gov_wins,government,government,government,government,government,government,government,government
3991,Bills — Migration Amendment (Charging for a Migration Outcome) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/7,2015-11-24,6:16 PM,80.5,gov_wins,government,government,government,government,government,labor,government,government
3992,Bills — Migration Amendment (Charging for a Migration Outcome) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-11-24/8,2015-11-24,6:50 PM,79.2,gov_wins,government,government,government,government,government,labor,government,government
3994,Bills — Superannuation Legislation Amendment (Trustee Governance) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-11-25/1,2015-11-25,11:43 AM,83.1,gov_wins,labor,government,government,government,government,government,government,government
3995,Motions - East West Link - Re-allocate funds,https://theyvoteforyou.org.au/divisions/senate/2015-11-25/2,2015-11-25,3:59 PM,80.5,gov_wins,absent,government,absent,government,government,government,government,government
3996,Regulations and Determinations — Small Pelagic Fishery (Closures Variation) Direction No. 1 2015; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2015-11-25/3,2015-11-25,6:36 PM,80.5,gov_loses,labor,labor,government,government,labor,government,government,government
4002,Committees — Economics References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-11-26/1,2015-11-26,12:02 PM,77.9,gov_wins,government,labor,government,government,government,labor,government,government
4003,Motions - Student Services and Amenities Fee - Students should have to agree to SSAF,https://theyvoteforyou.org.au/divisions/senate/2015-11-26/2,2015-11-26,12:12 PM,53.2,gov_wins,government,government,independent,independent,absent,absent,independent,independent
4004,Motions - Paris Climate Summit - Greens' motion,https://theyvoteforyou.org.au/divisions/senate/2015-11-26/3,2015-11-26,12:26 PM,59.7,gov_wins,government,government,government,government,government,absent,government,government
4005,Bills — Shipping Legislation Amendment Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-11-26/4,2015-11-26,1:58 PM,75.3,gov_loses,labor,labor,government,absent,labor,labor,labor,government
4006,Bills — Social Services Legislation Amendment (Family Payments Structural Reform and Participation Measures) Bill 2015; First Reading,https://theyvoteforyou.org.au/divisions/senate/2015-11-30/1,2015-11-30,6:29 PM,59.7,gov_wins,greens,greens,government,absent,greens,government,government,absent
4007,Education Services for Overseas Students Amendment (Streamlining Regulation) Bill 2015 and one other - in Committee - Keeping fees in separate account,https://theyvoteforyou.org.au/divisions/senate/2015-11-30/2,2015-11-30,8:52 PM,81.8,gov_loses,labor,labor,government,government,labor,labor,government,government
4008,Education Services for Overseas Students Amendment (Streamlining Regulation) Bill 2015 and one other - in Committee - Schedule 5 (deregulation),https://theyvoteforyou.org.au/divisions/senate/2015-11-30/3,2015-11-30,8:56 PM,80.5,gov_loses,labor,labor,government,government,labor,labor,government,government
4009,Education Services for Overseas Students Amendment (Streamlining Regulation) Bill 2015 and one other - Third Reading - Pass the bills,https://theyvoteforyou.org.au/divisions/senate/2015-11-30/4,2015-11-30,9:00 PM,77.9,gov_wins,government,government,government,government,government,government,government,government
4010,Australian Citizenship Amendment (Allegiance to Australia) Bill 2015 - First Reading - Consider the bill quickly,https://theyvoteforyou.org.au/divisions/senate/2015-11-30/5,2015-11-30,9:33 PM,66.2,gov_wins,greens,government,greens,government,government,absent,government,government
4012,Motions - Central Coast: Australian Taxation Office - Performing arts centre on the Gosford Waterfront,https://theyvoteforyou.org.au/divisions/senate/2015-12-01/1,2015-12-01,3:47 PM,84.4,gov_loses,absent,labor,labor,labor,labor,labor,labor,labor
4013,Motions — Suspension of Standing Orders,https://theyvoteforyou.org.au/divisions/senate/2015-12-01/2,2015-12-01,4:03 PM,62.3,gov_wins,absent,government,greens,greens,absent,greens,government,government
4014,Australian Citizenship Amendment (Allegiance to Australia) Bill 2015 - Second Reading - Agree with the bill's main idea,https://theyvoteforyou.org.au/divisions/senate/2015-12-01/3,2015-12-01,9:01 PM,59.7,gov_wins,greens,government,greens,absent,greens,greens,government,government
4026,Higher Education Support Amendment (Vet Fee-Help Reform) Bill 2015 - in Committee - Aviation industry,https://theyvoteforyou.org.au/divisions/senate/2015-12-02/1,2015-12-02,11:28 AM,88.3,gov_wins,government,government,government,government,government,government,government,government
4027,Higher Education Support Amendment (Vet Fee-Help Reform) Bill 2015 - in Committee - Control prices,https://theyvoteforyou.org.au/divisions/senate/2015-12-02/2,2015-12-02,12:33 PM,88.3,gov_loses,labor,government,government,labor,government,labor,government,government
4028,"Committees — Foreign Affairs, Defence and Trade References Committee; Reference",https://theyvoteforyou.org.au/divisions/senate/2015-12-02/3,2015-12-02,4:04 PM,83.1,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
4029,Business — Withdrawal,https://theyvoteforyou.org.au/divisions/senate/2015-12-02/4,2015-12-02,4:09 PM,72.7,gov_wins,greens,government,government,government,government,absent,government,government
4038,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/1,2015-12-03,10:07 AM,87.0,gov_wins,labor,absent,labor,government,government,government,government,government
4039,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/2,2015-12-03,10:10 AM,87.0,gov_wins,labor,absent,labor,government,government,government,government,government
4040,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/3,2015-12-03,10:53 AM,76.6,gov_wins,absent,labor,labor,labor,absent,labor,labor,absent
4041,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/4,2015-12-03,11:05 AM,79.2,gov_wins,absent,labor,labor,government,absent,government,labor,absent
4042,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - Tax information of companies,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/5,2015-12-03,6:49 PM,79.2,gov_wins,labor,labor,labor,labor,labor,labor,labor,absent
4043,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - Tax information of companies earning over $100m,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/6,2015-12-03,7:07 PM,76.6,gov_wins,labor,labor,government,absent,absent,labor,government,absent
4044,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - Tax information of some companies earning over $200m,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/7,2015-12-03,7:15 PM,61.0,gov_wins,independent,independent,independent,independent,independent,independent,independent,absent
4045,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - Tax information of companies earning over $200m,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/8,2015-12-03,7:25 PM,80.5,gov_wins,labor,labor,labor,absent,labor,labor,labor,labor
4046,Tax Laws Amendment (Combating Multinational Tax Avoidance) Bill 2015 - in Committee - Remove 'grandfathering' provisions,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/9,2015-12-03,8:01 PM,79.2,gov_wins,labor,labor,labor,labor,labor,labor,labor,absent
4047,Australian Citizenship Amendment (Allegiance to Australia) Bill 2015 - in Committee - Add a sunset clause,https://theyvoteforyou.org.au/divisions/senate/2015-12-03/10,2015-12-03,9:35 PM,58.4,gov_wins,absent,greens,greens,greens,greens,greens,greens,greens
4048,Bills — Maritime Transport and Offshore Facilities Security Amendment (Inter-State Voyages) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2016-02-03/1,2016-02-03,10:10 AM,64.9,gov_wins,greens,greens,government,absent,government,government,government,government
4049,Bills — Food Standards Australia New Zealand Amendment (Forum on Food Regulation and Other Measures) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2016-02-03/2,2016-02-03,12:19 PM,49.4,gov_wins,absent,absent,government,government,government,greens,government,absent
4050,Bills — Food Standards Australia New Zealand Amendment (Forum on Food Regulation and Other Measures) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2016-02-03/3,2016-02-03,12:37 PM,75.3,gov_loses,absent,labor,absent,labor,government,labor,labor,absent
4051,Bills — Food Standards Australia New Zealand Amendment (Forum on Food Regulation and Other Measures) Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2016-02-03/4,2016-02-03,12:45 PM,62.3,gov_wins,absent,greens,absent,government,government,greens,government,government
4052,Motions — Road Infrastructure,https://theyvoteforyou.org.au/divisions/senate/2016-02-03/5,2016-02-03,3:56 PM,87.0,gov_loses,absent,labor,labor,labor,labor,labor,labor,government
4053,Motions — Gold Coast Airport,https://theyvoteforyou.org.au/divisions/senate/2016-02-03/6,2016-02-03,4:01 PM,71.4,gov_wins,absent,government,absent,absent,government,absent,government,government
4059,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2016-02-04/1,2016-02-04,12:15 PM,87.0,gov_loses,labor,labor,government,labor,government,government,labor,government
4060,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2016-02-04/2,2016-02-04,12:27 PM,88.3,gov_loses,labor,labor,labor,labor,labor,labor,labor,government
4061,Motions - Asylum Seekers - Let Them Stay,https://theyvoteforyou.org.au/divisions/senate/2016-02-04/3,2016-02-04,12:37 PM,64.9,gov_wins,government,government,government,greens,government,absent,government,government
4062,Committees — Select Committee on School Funding Investment; Appointment,https://theyvoteforyou.org.au/divisions/senate/2016-02-04/4,2016-02-04,12:46 PM,83.1,gov_loses,labor,labor,labor,labor,labor,labor,labor,government
4079,Committees — Environment and Communications References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2016-02-22/1,2016-02-22,10:06 AM,81.8,gov_loses,labor,labor,government,government,government,labor,absent,government
4080,Bills — Competition and Consumer Amendment (Payment Surcharges) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2016-02-22/2,2016-02-22,11:23 AM,55.8,gov_wins,absent,government,absent,greens,greens,absent,government,absent
4081,"Bills — Communications Legislation Amendment (Deregulation and Other Measures) Bill 2015, Telecommunications (Numbering Charges) Amendment Bill 2015; in Committee",https://theyvoteforyou.org.au/divisions/senate/2016-02-22/3,2016-02-22,12:38 PM,79.2,gov_loses,absent,labor,absent,labor,government,labor,labor,absent
4082,Motions — Radioactive Waste,https://theyvoteforyou.org.au/divisions/senate/2016-02-22/4,2016-02-22,4:05 PM,61.0,gov_wins,absent,greens,government,government,absent,absent,government,absent
4083,Motions — Coal Seam Gas,https://theyvoteforyou.org.au/divisions/senate/2016-02-22/5,2016-02-22,4:14 PM,62.3,gov_wins,absent,greens,government,absent,absent,absent,government,absent
4084,Motions — Foreign Investment: Van Diemen's Land Company,https://theyvoteforyou.org.au/divisions/senate/2016-02-22/6,2016-02-22,4:25 PM,64.9,gov_wins,absent,greens,government,greens,greens,greens,government,absent
4089,Bills — Crimes Legislation Amendment (Proceeds of Crime and Other Measures) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2016-02-23/1,2016-02-23,1:26 PM,53.2,gov_wins,absent,absent,absent,greens,government,absent,government,absent
4090,Bills — Crimes Legislation Amendment (Proceeds of Crime and Other Measures) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2016-02-23/2,2016-02-23,1:43 PM,50.6,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
4091,Motions — Digital Encryption,https://theyvoteforyou.org.au/divisions/senate/2016-02-23/3,2016-02-23,4:00 PM,71.4,gov_wins,greens,greens,greens,government,greens,greens,greens,government
4092,Regulations and Determinations — Social Security (Administration) (Trial Area – Ceduna and Surrounding Region) Determination 2015; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2016-02-23/4,2016-02-23,6:36 PM,50.6,gov_wins,absent,absent,absent,government,greens,government,government,absent
4095,Motions — Election of Senators,https://theyvoteforyou.org.au/divisions/senate/2016-02-24/1,2016-02-24,4:15 PM,83.1,gov_wins,labor,labor,labor,labor,labor,government,labor,labor
